id_cliente,nombre,apellido,ciudad,pais
C0217,Lucía,Pérez,Zaragoza,España
C0263,Lucía,Martínez,Madrid,España
C0209,Laura,Fernández,Barcelona,España
C0057,Laura,Hernández,Lisboa,Portugal
C0064,Julia,Fernández,Murcia,España
C0142,Elena,López,Zaragoza,España
C0221,Ana,Gómez,Lisboa,Portugal
C0022,María,Rodríguez,Aveiro,Portugal
C0226,Clara,Pérez,Bilbao,España
C0243,Sofía,Sánchez,Marsella,Francia
C0262,María,Gómez,Lisboa,Portugal
C0173,Sofía,Martínez,Aveiro,Portugal
C0238,Lucía,López,Lyon,Francia
C0114,Elena,Fernández,Lyon,Francia
C0093,Sofía,González,Lisboa,Portugal
C0017,Clara,Sánchez,Marsella,Francia
C0038,Lucía,Gómez,Marsella,Francia
C0142,Elena,López,Zaragoza,España
C0245,Marta,Rodríguez,Madrid,España
C0160,Ana,García,Braga,Portugal
C0260,Elena,Sánchez,Murcia,España
C0279,María,Sánchez,Marsella,Francia
C0282,Laura,Hernández,Bilbao,España
C0181,Clara,González,Toulouse,Francia
C0204,Marta,González,Granada,España
C0034,Carmen,García,Bilbao,España
C0199,Sofía,Hernández,Valencia,España
C0267,Marta,García,Lyon,Francia
C0009,Ana,Hernández,Sevilla,España
C0228,María,Pérez,Zaragoza,España
C0025,María,López,Aveiro,Portugal
C0282,Laura,Hernández,Bilbao,España
C0299,Ana,Rodríguez,Sevilla,España
C0145,Ana,Rodríguez,Sevilla,España
C0205,Elena,García,Lisboa,Portugal
C0082,Marta,López,Toulouse,Francia
C0033,María,Hernández,Bilbao,España
C0065,María,Hernández,París,Francia
C0059,Carmen,Sánchez,Sevilla,España
C0154,Sofía,González,Málaga,España
C0169,Carmen,Pérez,Oporto,Portugal
C0073,Julia,Fernández,Braga,Portugal
C0148,Carmen,Fernández,Oporto,Portugal
C0058,Clara,Hernández,Barcelona,España
C0149,Marta,Pérez,Murcia,España
C0160,Ana,García,Braga,Portugal
C0112,Ana,Martínez,Aveiro,Portugal
C0240,Lucía,García,París,Francia
C0256,Julia,López,Marsella,Francia
C0065,María,Hernández,París,Francia
C0174,Elena,Martínez,Bilbao,España
C0007,Laura,González,Zaragoza,España
C0148,Carmen,Fernández,Oporto,Portugal
C0059,Carmen,Sánchez,Sevilla,España
C0281,Marta,Rodríguez,Sevilla,España
C0067,Clara,López,Murcia,España
C0033,María,Hernández,Bilbao,España
C0026,Sofía,García,Coímbra,Portugal
C0028,Julia,Pérez,Aveiro,Portugal
C0119,Ana,Rodríguez,Madrid,España
C0051,María,García,Lyon,Francia
C0162,Ana,Pérez,Lyon,Francia
C0089,Elena,Rodríguez,Aveiro,Portugal
C0133,Julia,Fernández,Barcelona,España
C0113,Marta,Rodríguez,Madrid,España
C0078,Clara,Sánchez,Zaragoza,España
C0162,Ana,Pérez,Lyon,Francia
C0185,Elena,Rodríguez,Madrid,España
C0047,Carmen,González,Coímbra,Portugal
C0187,Clara,Rodríguez,Marsella,Francia
C0049,Ana,García,Sevilla,España
C0223,María,López,Braga,Portugal
C0082,Marta,López,Toulouse,Francia
C0247,Clara,Rodríguez,Braga,Portugal
C0082,Marta,López,Toulouse,Francia
C0165,Laura,Pérez,Lisboa,Portugal
C0084,Elena,García,Málaga,España
C0033,María,Hernández,Bilbao,España
C0244,Lucía,Fernández,Valencia,España
C0073,Julia,Fernández,Braga,Portugal
C0079,María,Sánchez,Toulouse,Francia
C0038,Lucía,Gómez,Marsella,Francia
C0025,María,López,Aveiro,Portugal
C0251,María,Pérez,Oporto,Portugal
C0186,Sofía,Fernández,Marsella,Francia
C0061,Laura,Martínez,París,Francia
C0258,Julia,Pérez,Málaga,España
C0250,Julia,Martínez,Toulouse,Francia
C0159,Ana,Sánchez,Murcia,España
C0163,Laura,Fernández,Málaga,España
C0294,Ana,Fernández,Zaragoza,España
C0241,María,García,Oporto,Portugal
C0007,Laura,González,Zaragoza,España
C0065,María,Hernández,París,Francia
C0227,Ana,Martínez,Barcelona,España
C0143,Marta,García,Lisboa,Portugal
C0240,Lucía,García,París,Francia
C0144,Sofía,García,Marsella,Francia
C0297,Marta,Rodríguez,Zaragoza,España
C0119,Ana,Rodríguez,Madrid,España
C0156,Sofía,Sánchez,Santander,España
C0071,María,García,París,Francia
C0041,Ana,Pérez,Barcelona,España
C0200,Carmen,García,Barcelona,España
C0123,Ana,González,Toulouse,Francia
C0046,Sofía,García,Coímbra,Portugal
C0011,Lucía,Fernández,Lyon,Francia
C0034,Carmen,García,Bilbao,España
C0166,Marta,Gómez,Santander,España
C0090,Marta,Gómez,Sevilla,España
C0035,Ana,López,Niza,Francia
C0269,Julia,López,Niza,Francia
C0277,María,Gómez,Zaragoza,España
C0138,María,López,Granada,España
C0159,Ana,Sánchez,Murcia,España
C0071,María,García,París,Francia
C0104,María,Gómez,París,Francia
C0123,Ana,González,Toulouse,Francia
C0084,Elena,García,Málaga,España
C0125,María,Pérez,Sevilla,España
C0075,María,Rodríguez,Granada,España
C0028,Julia,Pérez,Aveiro,Portugal
C0234,Ana,López,Valencia,España
C0203,Lucía,González,Niza,Francia
C0246,Lucía,Rodríguez,Niza,Francia
C0123,Ana,González,Toulouse,Francia
C0064,Julia,Fernández,Murcia,España
C0059,Carmen,Sánchez,Sevilla,España
C0161,Marta,Hernández,Málaga,España
C0033,María,Hernández,Bilbao,España
C0061,Laura,Martínez,París,Francia
C0133,Julia,Fernández,Barcelona,España
C0276,Ana,Sánchez,Lisboa,Portugal
C0092,Elena,García,Toulouse,Francia
C0154,Sofía,González,Málaga,España
C0067,Clara,López,Murcia,España
C0076,Lucía,Fernández,Marsella,Francia
C0162,Ana,Pérez,Lyon,Francia
C0197,María,Martínez,Coímbra,Portugal
C0009,Ana,Hernández,Sevilla,España
C0017,Clara,Sánchez,Marsella,Francia
C0124,Julia,Martínez,Toulouse,Francia
C0190,Ana,Sánchez,Sevilla,España
C0106,Ana,López,Braga,Portugal
C0178,María,Fernández,Granada,España
C0026,Sofía,García,Coímbra,Portugal
C0206,Lucía,Hernández,Sevilla,España
C0222,Marta,López,Lyon,Francia
C0285,Elena,García,Sevilla,España
C0256,Julia,López,Marsella,Francia
C0249,Clara,González,Málaga,España
C0072,Lucía,García,Oporto,Portugal
C0138,María,López,Granada,España
C0237,María,González,Niza,Francia
C0065,María,Hernández,París,Francia
C0026,Sofía,García,Coímbra,Portugal
C0271,Carmen,Sánchez,Coímbra,Portugal
C0205,Elena,García,Lisboa,Portugal
C0045,Ana,Sánchez,Oporto,Portugal
C0088,María,Sánchez,Lisboa,Portugal
C0037,Ana,Martínez,Barcelona,España
C0195,Julia,Sánchez,Oporto,Portugal
C0021,Elena,Rodríguez,Aveiro,Portugal
C0174,Elena,Martínez,Bilbao,España
C0133,Julia,Fernández,Barcelona,España
C0212,Sofía,Martínez,Madrid,España
C0132,Lucía,Martínez,Sevilla,España
C0283,Sofía,García,Málaga,España
C0090,Marta,Gómez,Sevilla,España
C0096,Sofía,Hernández,Bilbao,España
C0120,Laura,Rodríguez,Niza,Francia
C0140,Carmen,Pérez,Málaga,España
C0246,Lucía,Rodríguez,Niza,Francia
C0133,Julia,Fernández,Barcelona,España
C0281,Marta,Rodríguez,Sevilla,España
C0039,Ana,Pérez,Madrid,España
C0163,Laura,Fernández,Málaga,España
C0285,Elena,García,Sevilla,España
C0082,Marta,López,Toulouse,Francia
C0119,Ana,Rodríguez,Madrid,España
C0065,María,Hernández,París,Francia
C0261,Elena,Hernández,Santander,España
C0049,Ana,García,Sevilla,España
C0124,Julia,Martínez,Toulouse,Francia
C0173,Sofía,Martínez,Aveiro,Portugal
C0114,Elena,Fernández,Lyon,Francia
C0152,Laura,Rodríguez,Marsella,Francia
C0241,María,García,Oporto,Portugal
C0282,Laura,Hernández,Bilbao,España
C0143,Marta,García,Lisboa,Portugal
C0004,Marta,López,Valencia,España
C0251,María,Pérez,Oporto,Portugal
C0276,Ana,Sánchez,Lisboa,Portugal
C0281,Marta,Rodríguez,Sevilla,España
C0161,Marta,Hernández,Málaga,España
C0004,Marta,López,Valencia,España
C0167,Laura,Fernández,París,Francia
C0183,Sofía,Gómez,Marsella,Francia
C0278,Sofía,Gómez,Coímbra,Portugal
C0173,Sofía,Martínez,Aveiro,Portugal
C0028,Julia,Pérez,Aveiro,Portugal
C0178,María,Fernández,Granada,España
C0057,Laura,Hernández,Lisboa,Portugal
C0131,Elena,Rodríguez,Granada,España
C0059,Carmen,Sánchez,Sevilla,España
C0101,Julia,González,Lyon,Francia
C0022,María,Rodríguez,Aveiro,Portugal
C0050,Carmen,Martínez,Lyon,Francia
C0043,Carmen,Rodríguez,Toulouse,Francia
C0140,Carmen,Pérez,Málaga,España
C0230,Carmen,Fernández,Aveiro,Portugal
C0002,Elena,Martínez,Granada,España
C0220,Ana,Gómez,Marsella,Francia
C0247,Clara,Rodríguez,Braga,Portugal
C0145,Ana,Rodríguez,Sevilla,España
C0160,Ana,García,Braga,Portugal
C0122,Elena,Pérez,Marsella,Francia
C0163,Laura,Fernández,Málaga,España
C0182,Elena,Gómez,Niza,Francia
C0220,Ana,Gómez,Marsella,Francia
C0253,Marta,López,Valencia,España
C0220,Ana,Gómez,Marsella,Francia
C0067,Clara,López,Murcia,España
C0021,Elena,Rodríguez,Aveiro,Portugal
C0153,Carmen,Martínez,Santander,España
C0149,Marta,Pérez,Murcia,España
C0192,Elena,González,Bilbao,España
C0224,Laura,García,Madrid,España
C0099,Elena,García,Lisboa,Portugal
C0072,Lucía,García,Oporto,Portugal
C0223,María,López,Braga,Portugal
C0210,Marta,Rodríguez,Braga,Portugal
C0123,Ana,González,Toulouse,Francia
C0281,Marta,Rodríguez,Sevilla,España
C0101,Julia,González,Lyon,Francia
C0198,María,Sánchez,Zaragoza,España
C0220,Ana,Gómez,Marsella,Francia
C0148,Carmen,Fernández,Oporto,Portugal
C0034,Carmen,García,Bilbao,España
C0210,Marta,Rodríguez,Braga,Portugal
C0109,Elena,Gómez,Madrid,España
C0149,Marta,Pérez,Murcia,España
C0078,Clara,Sánchez,Zaragoza,España
C0295,Elena,García,Marsella,Francia
C0084,Elena,García,Málaga,España
C0188,Carmen,Gómez,Granada,España
C0224,Laura,García,Madrid,España
C0200,Carmen,García,Barcelona,España
C0129,Clara,Martínez,Lyon,Francia
C0093,Sofía,González,Lisboa,Portugal
C0243,Sofía,Sánchez,Marsella,Francia
C0286,Marta,López,Braga,Portugal
C0188,Carmen,Gómez,Granada,España
C0286,Marta,López,Braga,Portugal
C0058,Clara,Hernández,Barcelona,España
C0208,Elena,Fernández,París,Francia
C0297,Marta,Rodríguez,Zaragoza,España
C0250,Julia,Martínez,Toulouse,Francia
C0269,Julia,López,Niza,Francia
C0096,Sofía,Hernández,Bilbao,España
C0228,María,Pérez,Zaragoza,España
C0267,Marta,García,Lyon,Francia
C0027,Sofía,López,Lyon,Francia
C0104,María,Gómez,París,Francia
C0048,Julia,Pérez,Coímbra,Portugal
C0078,Clara,Sánchez,Zaragoza,España
C0212,Sofía,Martínez,Madrid,España
C0212,Sofía,Martínez,Madrid,España
C0036,Marta,González,Oporto,Portugal
C0117,Lucía,Pérez,Bilbao,España
C0031,Elena,Rodríguez,Málaga,España
C0184,María,Sánchez,Sevilla,España
C0049,Ana,García,Sevilla,España
C0253,Marta,López,Valencia,España
C0088,María,Sánchez,Lisboa,Portugal
C0224,Laura,García,Madrid,España
C0133,Julia,Fernández,Barcelona,España
C0209,Laura,Fernández,Barcelona,España
C0152,Laura,Rodríguez,Marsella,Francia
C0285,Elena,García,Sevilla,España
C0182,Elena,Gómez,Niza,Francia
C0161,Marta,Hernández,Málaga,España
C0144,Sofía,García,Marsella,Francia
C0104,María,Gómez,París,Francia
C0243,Sofía,Sánchez,Marsella,Francia
C0241,María,García,Oporto,Portugal
C0205,Elena,García,Lisboa,Portugal
C0160,Ana,García,Braga,Portugal
C0174,Elena,Martínez,Bilbao,España
C0198,María,Sánchez,Zaragoza,España
C0250,Julia,Martínez,Toulouse,Francia
C0131,Elena,Rodríguez,Granada,España
C0275,Carmen,Fernández,Zaragoza,España
C0204,Marta,González,Granada,España
C0144,Sofía,García,Marsella,Francia
C0186,Sofía,Fernández,Marsella,Francia
C0251,María,Pérez,Oporto,Portugal
C0244,Lucía,Fernández,Valencia,España
C0031,Elena,Rodríguez,Málaga,España
C0041,Ana,Pérez,Barcelona,España
C0204,Marta,González,Granada,España
C0092,Elena,García,Toulouse,Francia
C0245,Marta,Rodríguez,Madrid,España
C0127,Lucía,García,Murcia,España
C0035,Ana,López,Niza,Francia
C0078,Clara,Sánchez,Zaragoza,España
C0222,Marta,López,Lyon,Francia
C0275,Carmen,Fernández,Zaragoza,España
C0232,Marta,Martínez,Murcia,España
C0205,Elena,García,Lisboa,Portugal
C0026,Sofía,García,Coímbra,Portugal
C0050,Carmen,Martínez,Lyon,Francia
C0246,Lucía,Rodríguez,Niza,Francia
C0015,Laura,Pérez,Marsella,Francia
C0079,María,Sánchez,Toulouse,Francia
C0195,Julia,Sánchez,Oporto,Portugal
C0262,María,Gómez,Lisboa,Portugal
C0200,Carmen,García,Barcelona,España
C0033,María,Hernández,Bilbao,España
C0258,Julia,Pérez,Málaga,España
C0205,Elena,García,Lisboa,Portugal
C0021,Elena,Rodríguez,Aveiro,Portugal
C0282,Laura,Hernández,Bilbao,España
C0109,Elena,Gómez,Madrid,España
C0112,Ana,Martínez,Aveiro,Portugal
C0090,Marta,Gómez,Sevilla,España
C0084,Elena,García,Málaga,España
C0217,Lucía,Pérez,Zaragoza,España
C0086,Julia,Rodríguez,Lyon,Francia
C0230,Carmen,Fernández,Aveiro,Portugal
C0249,Clara,González,Málaga,España
C0248,Carmen,Fernández,Lyon,Francia
C0021,Elena,Rodríguez,Aveiro,Portugal
C0033,María,Hernández,Bilbao,España
C0124,Julia,Martínez,Toulouse,Francia
C0112,Ana,Martínez,Aveiro,Portugal
C0069,Lucía,Hernández,Bilbao,España
C0214,Sofía,Sánchez,Granada,España
C0009,Ana,Hernández,Sevilla,España
C0185,Elena,Rodríguez,Madrid,España
C0286,Marta,López,Braga,Portugal
C0185,Elena,Rodríguez,Madrid,España
C0028,Julia,Pérez,Aveiro,Portugal
C0278,Sofía,Gómez,Coímbra,Portugal
C0112,Ana,Martínez,Aveiro,Portugal
C0017,Clara,Sánchez,Marsella,Francia
C0279,María,Sánchez,Marsella,Francia
C0276,Ana,Sánchez,Lisboa,Portugal
C0047,Carmen,González,Coímbra,Portugal
C0238,Lucía,López,Lyon,Francia
C0181,Clara,González,Toulouse,Francia
C0059,Carmen,Sánchez,Sevilla,España
C0161,Marta,Hernández,Málaga,España
C0147,Sofía,Sánchez,Málaga,España
C0003,Laura,Sánchez,Lyon,Francia
C0203,Lucía,González,Niza,Francia
C0203,Lucía,González,Niza,Francia
C0142,Elena,López,Zaragoza,España
C0203,Lucía,González,Niza,Francia
C0001,Julia,López,Granada,España
C0050,Carmen,Martínez,Lyon,Francia
C0005,Ana,Martínez,París,Francia
C0163,Laura,Fernández,Málaga,España
C0027,Sofía,López,Lyon,Francia
C0043,Carmen,Rodríguez,Toulouse,Francia
C0244,Lucía,Fernández,Valencia,España
C0152,Laura,Rodríguez,Marsella,Francia
C0145,Ana,Rodríguez,Sevilla,España
C0140,Carmen,Pérez,Málaga,España
C0299,Ana,Rodríguez,Sevilla,España
C0278,Sofía,Gómez,Coímbra,Portugal
C0300,Carmen,Pérez,Aveiro,Portugal
C0246,Lucía,Rodríguez,Niza,Francia
C0071,María,García,París,Francia
C0043,Carmen,Rodríguez,Toulouse,Francia
C0009,Ana,Hernández,Sevilla,España
C0028,Julia,Pérez,Aveiro,Portugal
C0011,Lucía,Fernández,Lyon,Francia
C0022,María,Rodríguez,Aveiro,Portugal
C0183,Sofía,Gómez,Marsella,Francia
C0166,Marta,Gómez,Santander,España
C0116,Sofía,Gómez,Coímbra,Portugal
C0258,Julia,Pérez,Málaga,España
C0294,Ana,Fernández,Zaragoza,España
C0011,Lucía,Fernández,Lyon,Francia
C0220,Ana,Gómez,Marsella,Francia
C0106,Ana,López,Braga,Portugal
C0099,Elena,García,Lisboa,Portugal
C0212,Sofía,Martínez,Madrid,España
C0143,Marta,García,Lisboa,Portugal
C0199,Sofía,Hernández,Valencia,España
C0003,Laura,Sánchez,Lyon,Francia
C0156,Sofía,Sánchez,Santander,España
C0267,Marta,García,Lyon,Francia
C0267,Marta,García,Lyon,Francia
C0297,Marta,Rodríguez,Zaragoza,España
C0099,Elena,García,Lisboa,Portugal
C0009,Ana,Hernández,Sevilla,España
C0123,Ana,González,Toulouse,Francia
C0041,Ana,Pérez,Barcelona,España
C0053,Clara,Pérez,Lyon,Francia
C0216,Marta,Rodríguez,Toulouse,Francia
C0133,Julia,Fernández,Barcelona,España
C0072,Lucía,García,Oporto,Portugal
C0092,Elena,García,Toulouse,Francia
C0033,María,Hernández,Bilbao,España
C0007,Laura,González,Zaragoza,España
C0138,María,López,Granada,España
C0072,Lucía,García,Oporto,Portugal
C0027,Sofía,López,Lyon,Francia
C0084,Elena,García,Málaga,España
C0138,María,López,Granada,España
C0286,Marta,López,Braga,Portugal
C0209,Laura,Fernández,Barcelona,España
C0275,Carmen,Fernández,Zaragoza,España
C0124,Julia,Martínez,Toulouse,Francia
C0032,Laura,López,Barcelona,España
C0129,Clara,Martínez,Lyon,Francia
C0173,Sofía,Martínez,Aveiro,Portugal
C0206,Lucía,Hernández,Sevilla,España
C0214,Sofía,Sánchez,Granada,España
C0026,Sofía,García,Coímbra,Portugal
C0160,Ana,García,Braga,Portugal
C0126,Marta,Gómez,Toulouse,Francia
C0152,Laura,Rodríguez,Marsella,Francia
C0262,María,Gómez,Lisboa,Portugal
C0186,Sofía,Fernández,Marsella,Francia
C0194,Marta,Martínez,Valencia,España
C0015,Laura,Pérez,Marsella,Francia
C0036,Marta,González,Oporto,Portugal
C0286,Marta,López,Braga,Portugal
C0124,Julia,Martínez,Toulouse,Francia
C0279,María,Sánchez,Marsella,Francia
C0038,Lucía,Gómez,Marsella,Francia
C0037,Ana,Martínez,Barcelona,España
C0005,Ana,Martínez,París,Francia
C0215,Elena,Sánchez,Bilbao,España
C0279,María,Sánchez,Marsella,Francia
C0046,Sofía,García,Coímbra,Portugal
C0099,Elena,García,Lisboa,Portugal
C0276,Ana,Sánchez,Lisboa,Portugal
C0234,Ana,López,Valencia,España
C0071,María,García,París,Francia
C0185,Elena,Rodríguez,Madrid,España
C0174,Elena,Martínez,Bilbao,España
C0237,María,González,Niza,Francia
C0254,Marta,García,París,Francia
C0048,Julia,Pérez,Coímbra,Portugal
C0248,Carmen,Fernández,Lyon,Francia
C0212,Sofía,Martínez,Madrid,España
C0109,Elena,Gómez,Madrid,España
C0053,Clara,Pérez,Lyon,Francia
C0069,Lucía,Hernández,Bilbao,España
C0034,Carmen,García,Bilbao,España
C0079,María,Sánchez,Toulouse,Francia
C0227,Ana,Martínez,Barcelona,España
C0049,Ana,García,Sevilla,España
C0279,María,Sánchez,Marsella,Francia
C0228,María,Pérez,Zaragoza,España
C0295,Elena,García,Marsella,Francia
C0256,Julia,López,Marsella,Francia
C0256,Julia,López,Marsella,Francia
C0125,María,Pérez,Sevilla,España
C0150,Elena,Hernández,Santander,España
C0145,Ana,Rodríguez,Sevilla,España
C0086,Julia,Rodríguez,Lyon,Francia
C0152,Laura,Rodríguez,Marsella,Francia
C0009,Ana,Hernández,Sevilla,España
C0033,María,Hernández,Bilbao,España
C0181,Clara,González,Toulouse,Francia
C0051,María,García,Lyon,Francia
C0294,Ana,Fernández,Zaragoza,España
C0064,Julia,Fernández,Murcia,España
C0152,Laura,Rodríguez,Marsella,Francia
C0237,María,González,Niza,Francia
C0147,Sofía,Sánchez,Málaga,España
C0192,Elena,González,Bilbao,España
C0112,Ana,Martínez,Aveiro,Portugal
C0056,Ana,Rodríguez,Barcelona,España
C0187,Clara,Rodríguez,Marsella,Francia
C0090,Marta,Gómez,Sevilla,España
C0260,Elena,Sánchez,Murcia,España
C0096,Sofía,Hernández,Bilbao,España
C0163,Laura,Fernández,Málaga,España
C0089,Elena,Rodríguez,Aveiro,Portugal
C0082,Marta,López,Toulouse,Francia
C0299,Ana,Rodríguez,Sevilla,España
C0034,Carmen,García,Bilbao,España
C0214,Sofía,Sánchez,Granada,España
C0285,Elena,García,Sevilla,España
C0291,Ana,Hernández,Lisboa,Portugal
C0138,María,López,Granada,España
C0043,Carmen,Rodríguez,Toulouse,Francia
C0278,Sofía,Gómez,Coímbra,Portugal
C0005,Ana,Martínez,París,Francia
C0120,Laura,Rodríguez,Niza,Francia
C0178,María,Fernández,Granada,España
C0206,Lucía,Hernández,Sevilla,España
C0205,Elena,García,Lisboa,Portugal
C0022,María,Rodríguez,Aveiro,Portugal
C0036,Marta,González,Oporto,Portugal
C0195,Julia,Sánchez,Oporto,Portugal
C0232,Marta,Martínez,Murcia,España
C0047,Carmen,González,Coímbra,Portugal
C0104,María,Gómez,París,Francia
C0090,Marta,Gómez,Sevilla,España
C0282,Laura,Hernández,Bilbao,España
C0109,Elena,Gómez,Madrid,España
C0253,Marta,López,Valencia,España
C0192,Elena,González,Bilbao,España
C0267,Marta,García,Lyon,Francia
C0210,Marta,Rodríguez,Braga,Portugal
C0260,Elena,Sánchez,Murcia,España
C0226,Clara,Pérez,Bilbao,España
C0048,Julia,Pérez,Coímbra,Portugal
